index,user_id,events,view_events,cart_events,remove_from_cart_events,purchase_events,revenue,first_event_time,last_event_time,cart_to_purchase_flag,cart_abandonment_flag,purchase_rate_per_event,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
48194,378730355,9,5,0,0,4,15.08,2019-10-07 11:44:17+00:00,2019-12-23 14:45:00+00:00,0,0,0.4444444444444444,68.38540509259259,4,15.08,2,2,2,6,Inactive buyers
48207,378751534,89,21,33,31,4,34.92,2019-12-11 13:25:28+00:00,2020-01-13 13:09:09+00:00,1,0,0.0449438202247191,47.451967592592595,4,34.92,3,2,3,8,Regular buyers
48211,378759568,26,3,12,1,10,170.04,2019-11-25 13:10:04+00:00,2019-11-25 13:28:28+00:00,1,0,0.38461538461538464,96.43855324074075,10,170.04,2,4,5,11,At-risk loyal buyers
48215,378763175,27,15,6,1,5,143.71,2020-01-20 08:02:25+00:00,2020-01-30 09:07:11+00:00,1,0,0.18518518518518517,30.62,5,143.71,4,2,5,11,High-value occasional buyers
48224,378773952,24,4,8,8,4,115.56,2019-11-22 11:38:33+00:00,2020-01-13 13:20:33+00:00,1,0,0.16666666666666666,47.44405092592593,4,115.56,3,2,5,10,High-value occasional buyers
48225,378775226,167,24,60,69,14,12.17,2020-01-01 17:09:14+00:00,2020-02-01 08:47:55+00:00,1,0,0.08383233532934131,28.63337962962963,14,12.17,4,4,1,9,Regular buyers
48229,378778288,45,35,5,0,5,14.06,2019-10-13 17:10:35+00:00,2019-11-12 16:03:19+00:00,1,0,0.1111111111111111,109.33101851851852,5,14.06,1,2,1,4,Inactive buyers
48230,378779006,14,1,8,2,3,32.89,2019-10-04 09:25:43+00:00,2019-12-13 12:55:00+00:00,1,0,0.21428571428571427,78.46179398148148,3,32.89,2,2,3,7,Inactive buyers
48233,378782259,10,5,3,0,2,18.57,2019-10-22 07:02:16+00:00,2019-12-20 07:59:11+00:00,1,0,0.2,71.66722222222222,2,18.57,2,1,2,5,Inactive buyers
48234,378782411,221,136,44,36,5,59.84,2019-10-14 12:23:52+00:00,2020-02-04 12:35:49+00:00,1,0,0.02262443438914027,25.47511574074074,5,59.84,4,2,4,10,High-value occasional buyers
48239,378789427,108,62,19,6,21,97.03999999999999,2020-02-12 04:18:00+00:00,2020-02-12 09:35:15+00:00,1,0,0.19444444444444445,17.60050925925926,21,97.03999999999999,4,5,5,14,Champions
48244,378797991,29,0,15,2,12,46.449999999999996,2019-11-29 14:16:23+00:00,2019-11-29 16:44:42+00:00,1,0,0.41379310344827586,92.3022800925926,12,46.449999999999996,2,4,4,10,At-risk loyal buyers
48245,378798295,12,0,8,2,2,6.0,2020-01-08 13:05:00+00:00,2020-01-08 13:10:35+00:00,1,0,0.16666666666666666,52.45097222222222,2,6.0,3,1,1,5,Regular buyers
48252,378812362,32,10,11,2,9,26.22,2020-02-03 07:20:39+00:00,2020-02-17 11:34:26+00:00,1,0,0.28125,12.517743055555556,9,26.22,4,4,3,11,Regular buyers
48254,378821352,140,91,12,6,31,73.08,2019-11-18 06:12:54+00:00,2020-01-21 12:04:30+00:00,1,0,0.22142857142857142,39.49686342592592,31,73.08,3,5,4,12,Regular buyers
48255,378821606,360,123,101,117,19,130.88,2019-10-01 07:50:40+00:00,2020-02-17 12:26:40+00:00,1,0,0.05277777777777778,12.481469907407407,19,130.88,4,5,5,14,Champions
48257,378822588,367,104,118,107,38,139.93,2019-10-26 21:07:39+00:00,2020-02-27 15:45:11+00:00,1,0,0.10354223433242507,2.343611111111111,38,139.93,5,5,5,15,Champions
48271,378833787,87,47,15,10,15,61.19,2019-10-28 15:02:59+00:00,2020-02-10 11:27:09+00:00,1,0,0.1724137931034483,19.522800925925925,15,61.19,4,4,4,12,Champions
48275,378836356,9,4,3,1,1,122.22,2019-10-17 15:46:21+00:00,2020-01-15 11:22:50+00:00,1,0,0.1111111111111111,45.525798611111114,1,122.22,3,1,5,9,High-value occasional buyers
48276,378838094,53,32,11,9,1,21.43,2019-10-03 21:12:28+00:00,2020-02-22 19:15:52+00:00,1,0,0.018867924528301886,7.197303240740741,1,21.43,5,1,2,8,New buyers
48287,378846256,252,85,73,71,23,170.89,2019-10-01 03:11:25+00:00,2020-02-21 10:16:28+00:00,1,0,0.09126984126984126,8.571886574074075,23,170.89,5,5,5,15,Champions
48299,378854485,13,3,7,0,3,5.87,2019-11-05 08:50:58+00:00,2020-02-24 06:54:43+00:00,1,0,0.23076923076923078,5.711990740740741,3,5.87,5,2,1,8,New buyers
48306,378861569,51,9,21,14,7,41.0,2019-10-05 08:08:31+00:00,2020-01-09 22:44:20+00:00,1,0,0.13725490196078433,51.05253472222222,7,41.0,3,3,3,9,Regular buyers
48313,378869779,81,35,16,22,8,51.84,2019-11-05 04:10:55+00:00,2020-02-27 15:14:25+00:00,1,0,0.09876543209876543,2.3649768518518517,8,51.84,5,3,4,12,Regular buyers
48318,378874247,39,0,15,21,3,28.11,2020-01-03 00:11:40+00:00,2020-01-03 00:28:46+00:00,1,0,0.07692307692307693,57.98001157407408,3,28.11,3,2,3,8,Regular buyers
48327,378884867,120,24,73,13,10,27.79,2019-10-20 14:41:43+00:00,2020-01-19 12:41:37+00:00,1,0,0.08333333333333333,41.47108796296296,10,27.79,3,4,3,10,Regular buyers
48333,378901306,137,105,18,5,9,50.980000000000004,2020-02-28 03:37:31+00:00,2020-02-28 17:38:14+00:00,1,0,0.06569343065693431,1.2651041666666667,9,50.980000000000004,5,4,4,13,Champions
48356,378946227,12,2,6,0,4,13.09,2019-11-02 10:06:10+00:00,2019-11-02 10:38:02+00:00,1,0,0.3333333333333333,119.55690972222222,4,13.09,1,2,1,4,Inactive buyers
48362,378956095,34,23,4,4,3,26.51,2019-11-11 20:08:08+00:00,2020-02-15 09:32:32+00:00,1,0,0.08823529411764706,14.602395833333333,3,26.51,4,2,3,9,New buyers
48368,378964354,915,324,231,296,64,245.14000000000001,2019-11-01 12:59:58+00:00,2020-02-25 22:07:02+00:00,1,0,0.06994535519125683,4.0784375,64,245.14000000000001,5,5,5,15,Champions
48370,378965270,272,97,111,50,14,31.92,2019-11-15 18:40:04+00:00,2020-02-29 18:50:07+00:00,1,0,0.051470588235294115,0.21518518518518517,14,31.92,5,4,3,12,Regular buyers
48372,378966997,214,28,99,50,37,229.01999999999998,2019-10-23 19:41:11+00:00,2020-02-26 04:18:48+00:00,1,0,0.17289719626168223,3.820266203703704,37,229.01999999999998,5,5,5,15,Champions
48384,378972959,261,208,18,28,7,38.8,2019-10-07 19:30:15+00:00,2020-02-12 10:03:39+00:00,1,0,0.02681992337164751,17.580787037037037,7,38.8,4,3,3,10,Regular buyers
48388,378980755,62,38,13,8,3,31.59,2019-10-02 07:06:58+00:00,2020-01-17 08:01:12+00:00,1,0,0.04838709677419355,43.66582175925926,3,31.59,3,2,3,8,Regular buyers
48396,378988424,85,36,29,4,16,41.56,2019-11-07 18:16:12+00:00,2019-11-29 21:02:30+00:00,1,0,0.18823529411764706,92.12325231481482,16,41.56,2,4,3,9,At-risk loyal buyers
48401,378991262,94,65,13,11,5,25.0,2020-02-24 13:49:21+00:00,2020-02-28 10:45:26+00:00,1,0,0.05319148936170213,1.5517708333333333,5,25.0,5,2,3,10,New buyers
48420,379009215,197,98,35,60,4,65.39999999999999,2019-10-15 17:18:07+00:00,2020-02-28 10:03:47+00:00,1,0,0.02030456852791878,1.5806944444444444,4,65.39999999999999,5,2,4,11,High-value occasional buyers
48428,379049284,5,1,3,0,1,3.97,2020-01-31 17:25:10+00:00,2020-01-31 17:30:44+00:00,1,0,0.2,29.2703125,1,3.97,4,1,1,6,New buyers
48436,379062773,129,36,42,38,13,51.11,2019-10-29 14:15:42+00:00,2020-01-09 10:54:54+00:00,1,0,0.10077519379844961,51.54519675925926,13,51.11,3,4,4,11,Regular buyers
48440,379068668,184,132,24,10,18,65.81,2019-10-19 18:31:01+00:00,2020-02-26 22:04:34+00:00,1,0,0.09782608695652174,3.080150462962963,18,65.81,5,5,4,14,Champions
48441,379070191,37,4,19,1,13,15.67,2019-11-19 17:11:37+00:00,2020-01-06 20:20:52+00:00,1,0,0.35135135135135137,54.15216435185185,13,15.67,3,4,2,9,Regular buyers
48456,379089585,73,14,29,19,11,48.52,2019-10-28 16:37:25+00:00,2019-12-11 09:50:46+00:00,1,0,0.1506849315068493,80.5897337962963,11,48.52,2,4,4,10,At-risk loyal buyers
48459,379094812,37,6,19,1,11,42.89,2019-10-30 09:32:19+00:00,2020-02-14 07:19:08+00:00,1,0,0.2972972972972973,15.695034722222223,11,42.89,4,4,4,12,Champions
48461,379101440,18,10,4,1,3,9.68,2019-10-07 19:14:52+00:00,2019-10-07 19:35:58+00:00,1,0,0.16666666666666666,145.18334490740742,3,9.68,1,2,1,4,Inactive buyers
48462,379101645,33,18,6,3,6,42.09,2019-11-26 09:38:01+00:00,2019-11-28 08:44:40+00:00,1,0,0.18181818181818182,93.63563657407407,6,42.09,2,3,4,9,Regular buyers
48463,379102020,19,15,2,1,1,30.95,2020-01-15 13:05:01+00:00,2020-01-15 13:37:23+00:00,1,0,0.05263157894736842,45.43236111111111,1,30.95,3,1,3,7,Regular buyers
48473,379120202,46,4,14,17,11,56.14,2019-10-15 06:31:51+00:00,2019-12-06 09:52:57+00:00,1,0,0.2391304347826087,85.5882175925926,11,56.14,2,4,4,10,At-risk loyal buyers
48476,379125631,135,70,33,8,24,171.14000000000001,2019-10-02 16:20:02+00:00,2020-02-03 14:01:12+00:00,1,0,0.17777777777777778,26.41582175925926,24,171.14000000000001,4,5,5,14,Champions
48482,379135000,19,11,4,0,4,18.21,2019-11-06 19:55:59+00:00,2019-11-06 20:09:40+00:00,1,0,0.21052631578947367,115.15994212962963,4,18.21,1,2,2,5,Inactive buyers
48490,379149124,99,55,19,14,11,37.620000000000005,2020-02-22 04:39:35+00:00,2020-02-25 11:49:06+00:00,1,0,0.1111111111111111,4.507557870370371,11,37.620000000000005,5,4,3,12,Regular buyers
48499,379161815,9,7,1,0,1,13.81,2019-12-23 15:19:57+00:00,2020-02-07 15:41:28+00:00,1,0,0.1111111111111111,22.346192129629628,1,13.81,4,1,1,6,New buyers
48510,379174852,111,37,21,40,13,50.18,2019-10-05 11:50:00+00:00,2020-02-12 19:44:30+00:00,1,0,0.11711711711711711,17.17741898148148,13,50.18,4,4,4,12,Champions
48514,379179434,5,2,1,0,2,16.19,2019-11-07 11:43:17+00:00,2019-11-07 19:13:48+00:00,1,0,0.4,114.19873842592592,2,16.19,1,1,2,4,Inactive buyers
48515,379179741,24,16,1,6,1,15.71,2019-10-06 11:53:30+00:00,2020-01-09 17:22:34+00:00,1,0,0.041666666666666664,51.275983796296295,1,15.71,3,1,2,6,Regular buyers
48517,379181470,421,193,117,54,57,51.13,2020-01-16 18:36:42+00:00,2020-02-19 18:45:00+00:00,1,0,0.13539192399049882,10.218738425925926,57,51.13,5,5,4,14,Champions
48522,379188229,32,1,12,11,8,76.48,2019-10-17 09:59:22+00:00,2020-01-13 16:11:18+00:00,1,0,0.25,47.32547453703704,8,76.48,3,3,5,11,Regular buyers
48526,379193842,9,5,2,0,2,10.48,2019-12-16 10:12:44+00:00,2019-12-16 10:29:06+00:00,1,0,0.2222222222222222,75.56311342592592,2,10.48,2,1,1,4,Inactive buyers
48530,379195609,62,33,16,5,8,31.34,2019-10-18 10:33:13+00:00,2019-12-16 23:25:05+00:00,1,0,0.12903225806451613,75.02423611111111,8,31.34,2,3,3,8,Regular buyers
48539,379202273,32,1,20,7,4,11.52,2020-02-22 13:57:01+00:00,2020-02-22 14:07:29+00:00,1,0,0.125,7.411458333333333,4,11.52,5,2,1,8,New buyers
48555,379224223,37,3,16,11,7,20.15,2019-10-04 14:02:25+00:00,2019-10-04 14:14:11+00:00,1,0,0.1891891891891892,148.40680555555556,7,20.15,1,3,2,6,Regular buyers
48574,379259878,95,54,17,11,13,81.36,2019-10-04 13:26:19+00:00,2019-10-12 18:14:10+00:00,1,0,0.1368421052631579,140.24015046296296,13,81.36,1,4,5,10,At-risk loyal buyers
48581,379264584,807,260,213,260,74,252.27,2019-10-05 17:35:44+00:00,2020-02-16 20:25:46+00:00,1,0,0.09169764560099132,13.148761574074074,74,252.27,4,5,5,14,Champions
48584,379269744,47,9,19,2,17,9.04,2019-11-01 16:58:28+00:00,2019-11-01 17:29:22+00:00,1,0,0.3617021276595745,120.27126157407407,17,9.04,1,5,1,7,At-risk loyal buyers
48588,379275595,298,118,83,69,28,96.84,2019-10-13 20:29:48+00:00,2020-02-29 20:19:09+00:00,1,0,0.09395973154362416,0.15335648148148148,28,96.84,5,5,5,15,Champions
48591,379282501,9,5,2,0,2,15.71,2019-10-29 17:19:04+00:00,2019-10-29 17:49:38+00:00,1,0,0.2222222222222222,123.2571875,2,15.71,1,1,2,4,Inactive buyers
48601,379299340,27,9,9,2,7,143.65,2019-11-05 20:33:17+00:00,2019-11-05 22:00:50+00:00,1,0,0.25925925925925924,116.08274305555555,7,143.65,1,3,5,9,Regular buyers
48608,379307326,73,34,15,20,4,20.71,2020-02-15 17:10:04+00:00,2020-02-29 11:39:41+00:00,1,0,0.0547945205479452,0.5140972222222222,4,20.71,5,2,2,9,New buyers
48615,379326258,116,57,31,25,3,39.53,2019-12-19 22:37:10+00:00,2020-02-16 10:03:41+00:00,1,0,0.02586206896551724,13.580763888888889,3,39.53,4,2,3,9,New buyers
48620,379353711,390,149,123,75,43,264.49,2019-10-06 08:33:54+00:00,2020-02-18 06:14:09+00:00,1,0,0.11025641025641025,11.740162037037036,43,264.49,5,5,5,15,Champions
48622,379369387,36,13,13,0,10,72.39,2019-10-18 21:38:41+00:00,2019-11-15 19:28:08+00:00,1,0,0.2777777777777778,106.18878472222222,10,72.39,1,4,4,9,At-risk loyal buyers
48629,379387221,49,15,12,20,2,11.11,2019-10-01 10:46:19+00:00,2020-02-01 12:00:08+00:00,1,0,0.04081632653061224,28.499895833333333,2,11.11,4,1,1,6,New buyers
48631,379389907,19,6,10,1,2,14.61,2019-12-12 09:10:44+00:00,2020-01-21 04:07:03+00:00,1,0,0.10526315789473684,39.82842592592593,2,14.61,3,1,2,6,Regular buyers
48634,379394170,59,34,13,0,12,19.080000000000002,2019-10-11 08:15:18+00:00,2019-11-23 18:42:45+00:00,1,0,0.2033898305084746,98.22030092592593,12,19.080000000000002,2,4,2,8,At-risk loyal buyers
48635,379395541,8,2,3,1,2,25.880000000000003,2019-12-22 11:38:49+00:00,2019-12-22 19:18:50+00:00,1,0,0.25,69.19524305555555,2,25.880000000000003,2,1,3,6,Inactive buyers
48637,379403535,98,7,64,2,25,120.31,2020-01-19 08:00:47+00:00,2020-02-21 13:09:16+00:00,1,0,0.25510204081632654,8.451886574074074,25,120.31,5,5,5,15,Champions
48653,379432153,4,0,2,0,2,31.42,2020-02-02 21:28:02+00:00,2020-02-02 21:31:35+00:00,1,0,0.5,27.103055555555557,2,31.42,4,1,3,8,New buyers
48658,379438572,55,1,27,13,14,10.94,2019-10-30 10:47:15+00:00,2019-10-30 11:55:54+00:00,1,0,0.2545454545454545,122.50283564814815,14,10.94,1,4,1,6,At-risk loyal buyers
48661,379441952,19,5,7,3,4,29.43,2020-01-17 16:32:55+00:00,2020-01-17 16:47:31+00:00,1,0,0.21052631578947367,43.30032407407408,4,29.43,3,2,3,8,Regular buyers
48662,379444781,140,105,16,14,5,20.78,2019-10-03 03:33:20+00:00,2019-12-15 09:02:10+00:00,1,0,0.03571428571428571,76.6234837962963,5,20.78,2,2,2,6,Inactive buyers
48663,379447450,10,2,4,0,4,17.14,2020-01-28 08:42:07+00:00,2020-01-28 09:21:01+00:00,1,0,0.4,32.61039351851852,4,17.14,3,2,2,7,Regular buyers
48668,379451156,141,40,52,32,17,89.08,2019-12-07 13:51:30+00:00,2020-01-08 16:20:30+00:00,1,0,0.12056737588652482,52.319085648148146,17,89.08,3,5,5,13,Regular buyers
48671,379456928,150,26,89,11,24,82.31,2019-11-04 17:32:03+00:00,2020-02-25 19:11:53+00:00,1,0,0.16,4.200069444444445,24,82.31,5,5,5,15,Champions
48674,379466382,63,45,10,7,1,26.19,2019-11-03 23:42:21+00:00,2019-11-24 02:34:50+00:00,1,0,0.015873015873015872,97.89246527777777,1,26.19,2,1,3,6,Inactive buyers
48693,379508739,81,47,20,11,3,17.74,2019-10-12 17:34:12+00:00,2020-02-14 20:54:49+00:00,1,0,0.037037037037037035,15.128587962962962,3,17.74,4,2,2,8,New buyers
48694,379509064,58,24,18,6,10,65.27,2019-12-05 11:05:38+00:00,2019-12-19 16:57:49+00:00,1,0,0.1724137931034483,72.2931712962963,10,65.27,2,4,4,10,At-risk loyal buyers
48698,379513269,33,7,11,10,5,70.94,2019-10-08 11:11:33+00:00,2020-02-09 20:43:03+00:00,1,0,0.15151515151515152,20.13675925925926,5,70.94,4,2,4,10,High-value occasional buyers
48700,379519020,17,7,5,2,3,18.39,2019-10-31 07:30:42+00:00,2019-11-03 06:02:22+00:00,1,0,0.17647058823529413,118.74834490740741,3,18.39,1,2,2,5,Inactive buyers
48703,379530631,198,113,43,17,25,42.3,2019-10-05 21:32:00+00:00,2020-02-02 20:35:09+00:00,1,0,0.12626262626262627,27.14224537037037,25,42.3,4,5,4,13,Champions
48716,379561467,175,99,36,14,26,125.67000000000002,2019-10-21 12:43:48+00:00,2020-02-23 17:41:52+00:00,1,0,0.14857142857142858,6.262581018518518,26,125.67000000000002,5,5,5,15,Champions
48731,379579236,252,39,142,23,48,229.74,2019-10-07 13:31:19+00:00,2020-02-24 06:44:45+00:00,1,0,0.19047619047619047,5.718912037037037,48,229.74,5,5,5,15,Champions
48735,379581770,27,2,13,5,7,53.089999999999996,2020-01-12 12:35:26+00:00,2020-01-17 19:35:27+00:00,1,0,0.25925925925925924,43.183703703703706,7,53.089999999999996,3,3,4,10,Regular buyers
48736,379583196,77,33,22,11,11,48.51,2019-10-05 14:00:23+00:00,2020-01-23 15:35:07+00:00,1,0,0.14285714285714285,37.35060185185185,11,48.51,3,4,4,11,Regular buyers
48740,379590362,20,8,4,3,5,21.43,2019-10-14 06:49:11+00:00,2019-11-07 12:01:12+00:00,1,0,0.25,114.49915509259259,5,21.43,1,2,2,5,Inactive buyers
48744,379595241,81,5,44,4,28,100.38000000000001,2019-10-02 13:49:42+00:00,2020-02-17 13:33:32+00:00,1,0,0.345679012345679,12.435034722222222,28,100.38000000000001,4,5,5,14,Champions
48757,379613793,12,6,3,0,3,25.939999999999998,2020-01-28 22:13:02+00:00,2020-01-30 16:37:09+00:00,1,0,0.25,30.30752314814815,3,25.939999999999998,4,2,3,9,New buyers
48768,379635205,181,116,25,31,9,214.17,2019-10-10 15:06:40+00:00,2020-02-28 14:00:35+00:00,1,0,0.049723756906077346,1.41625,9,214.17,5,4,5,14,Champions
48769,379637548,25,4,11,6,4,26.36,2020-01-17 22:27:11+00:00,2020-02-02 18:13:50+00:00,1,0,0.16,27.240381944444444,4,26.36,4,2,3,9,New buyers
48784,379663161,50,15,15,15,5,19.91,2019-10-11 22:53:24+00:00,2019-10-12 20:06:01+00:00,1,0,0.1,140.16247685185186,5,19.91,1,2,2,5,Inactive buyers
48793,379680473,147,60,50,8,29,132.15,2019-10-10 08:06:00+00:00,2020-02-25 09:35:05+00:00,1,0,0.19727891156462585,4.600625,29,132.15,5,5,5,15,Champions
48797,379693206,32,21,4,6,1,71.27,2019-10-25 09:13:53+00:00,2020-01-09 20:38:45+00:00,1,0,0.03125,51.13974537037037,1,71.27,3,1,4,8,High-value occasional buyers
48803,379697242,293,17,167,15,94,490.71000000000004,2019-10-27 12:51:47+00:00,2020-02-24 03:36:08+00:00,1,0,0.32081911262798635,5.849895833333333,94,490.71000000000004,5,5,5,15,Champions
48806,379698965,32,25,6,0,1,51.7,2019-11-28 11:31:49+00:00,2020-02-12 05:07:49+00:00,1,0,0.03125,17.78622685185185,1,51.7,4,1,4,9,High-value occasional buyers
48819,379717910,146,5,46,22,73,349.07,2020-02-21 09:55:10+00:00,2020-02-21 10:26:18+00:00,1,0,0.5,8.56505787037037,73,349.07,5,5,5,15,Champions
48829,379728807,84,48,18,9,9,16.05,2019-10-08 18:58:13+00:00,2020-01-15 18:13:30+00:00,1,0,0.10714285714285714,45.24061342592593,9,16.05,3,4,2,9,Regular buyers
48834,379739869,186,98,40,30,18,71.86,2019-10-29 14:15:39+00:00,2020-01-27 13:33:20+00:00,1,0,0.0967741935483871,33.43517361111111,18,71.86,3,5,4,12,Regular buyers
48835,379743309,8,1,4,1,2,24.61,2019-10-06 06:31:44+00:00,2019-10-09 18:31:00+00:00,1,0,0.25,143.22846064814814,2,24.61,1,1,2,4,Inactive buyers
48843,379755411,35,19,8,1,7,38.730000000000004,2019-10-02 06:09:24+00:00,2020-02-22 10:19:15+00:00,1,0,0.2,7.569953703703704,7,38.730000000000004,5,3,3,11,Regular buyers
48848,379762425,217,91,68,32,26,145.72,2019-11-01 15:21:37+00:00,2020-02-15 04:38:37+00:00,1,0,0.11981566820276497,14.806504629629629,26,145.72,4,5,5,14,Champions
48852,379766224,197,119,34,30,14,63.62,2019-11-08 19:57:32+00:00,2020-01-20 21:08:23+00:00,1,0,0.07106598984771574,40.119166666666665,14,63.62,3,4,4,11,Regular buyers
48856,379769151,18,8,5,3,2,17.46,2019-10-28 23:21:45+00:00,2020-02-03 14:05:51+00:00,1,0,0.1111111111111111,26.412592592592592,2,17.46,4,1,2,7,New buyers
48859,379775300,84,4,57,4,19,74.87,2020-01-09 16:10:51+00:00,2020-01-17 11:30:21+00:00,1,0,0.2261904761904762,43.520578703703706,19,74.87,3,5,5,13,Regular buyers
48863,379779823,4,2,1,0,1,95.24,2019-10-01 06:16:55+00:00,2019-10-01 06:34:15+00:00,1,0,0.25,151.7262037037037,1,95.24,1,1,5,7,Inactive buyers
48869,379786108,14,0,5,6,3,37.370000000000005,2019-12-25 06:29:16+00:00,2019-12-25 06:41:54+00:00,1,0,0.21428571428571427,66.7208912037037,3,37.370000000000005,3,2,3,8,Regular buyers
48870,379786691,114,14,74,7,19,215.7,2020-01-08 18:48:48+00:00,2020-01-22 04:33:09+00:00,1,0,0.16666666666666666,38.81030092592592,19,215.7,3,5,5,13,Regular buyers
48881,379812188,76,5,32,20,19,137.82,2019-10-07 11:36:40+00:00,2020-02-03 08:28:05+00:00,1,0,0.25,26.647152777777777,19,137.82,4,5,5,14,Champions
48882,379813391,145,59,46,17,23,153.0,2019-11-05 21:12:02+00:00,2020-02-17 04:32:48+00:00,1,0,0.15862068965517243,12.810543981481482,23,153.0,4,5,5,14,Champions
48883,379821705,22,10,6,1,5,43.72,2019-12-13 11:36:24+00:00,2020-01-08 01:49:05+00:00,1,0,0.22727272727272727,52.924236111111114,5,43.72,3,2,4,9,High-value occasional buyers
48889,379834715,235,100,58,54,23,81.83,2019-10-13 15:56:25+00:00,2020-02-09 08:40:58+00:00,1,0,0.09787234042553192,20.638206018518517,23,81.83,4,5,5,14,Champions
48899,379844643,19,5,7,0,7,16.41,2020-02-25 13:45:02+00:00,2020-02-25 13:59:04+00:00,1,0,0.3684210526315789,4.417303240740741,7,16.41,5,3,2,10,Regular buyers
48901,379849919,20,3,7,6,4,15.54,2019-10-18 16:46:26+00:00,2019-11-05 19:20:52+00:00,1,0,0.2,116.19383101851852,4,15.54,1,2,2,5,Inactive buyers
48906,379853378,21,5,10,2,4,11.870000000000001,2019-10-07 09:21:20+00:00,2020-02-18 19:12:19+00:00,1,0,0.19047619047619047,11.19976851851852,4,11.870000000000001,5,2,1,8,New buyers
48907,379853943,1080,56,453,331,240,587.79,2019-10-18 13:24:54+00:00,2020-02-27 23:40:48+00:00,1,0,0.2222222222222222,2.0133217592592594,240,587.79,5,5,5,15,Champions
48908,379857038,51,14,23,2,12,39.1,2019-11-18 13:39:19+00:00,2020-01-24 13:44:30+00:00,1,0,0.23529411764705882,36.42741898148148,12,39.1,3,4,3,10,Regular buyers
48923,379878496,128,29,57,34,8,33.19,2019-12-05 18:54:38+00:00,2019-12-11 05:05:43+00:00,1,0,0.0625,80.78768518518518,8,33.19,2,3,3,8,Regular buyers
48935,379894191,621,33,232,330,26,180.45000000000002,2019-10-17 13:15:40+00:00,2020-02-25 03:32:01+00:00,1,0,0.04186795491143317,4.852754629629629,26,180.45000000000002,5,5,5,15,Champions
48936,379894238,99,83,8,3,5,16.240000000000002,2019-10-10 20:03:36+00:00,2020-02-07 11:08:03+00:00,1,0,0.050505050505050504,22.536064814814814,5,16.240000000000002,4,2,2,8,New buyers
48938,379897364,20,9,5,2,4,10.68,2019-10-12 19:18:38+00:00,2019-12-28 09:40:29+00:00,1,0,0.2,63.596875,4,10.68,3,2,1,6,Regular buyers
48943,379902625,11,0,3,5,3,22.07,2019-10-03 09:25:50+00:00,2019-10-03 09:26:50+00:00,1,0,0.2727272727272727,149.60635416666668,3,22.07,1,2,2,5,Inactive buyers
48951,379912466,59,38,10,2,9,48.870000000000005,2019-11-07 17:17:09+00:00,2020-02-24 17:51:00+00:00,1,0,0.15254237288135594,5.256238425925926,9,48.870000000000005,5,4,4,13,Champions
48952,379914014,146,105,15,15,11,47.550000000000004,2019-12-06 05:31:55+00:00,2019-12-29 09:03:45+00:00,1,0,0.07534246575342465,62.622384259259256,11,47.550000000000004,3,4,4,11,Regular buyers
48953,379918750,10,1,4,3,2,15.16,2020-01-14 15:30:45+00:00,2020-01-14 15:48:59+00:00,1,0,0.2,46.34097222222222,2,15.16,3,1,2,6,Regular buyers
48971,379944562,393,135,133,95,30,165.35000000000002,2019-10-01 05:52:37+00:00,2020-02-15 22:55:21+00:00,1,0,0.07633587786259542,14.044884259259259,30,165.35000000000002,4,5,5,14,Champions
48979,379955383,244,198,13,12,21,121.62,2019-11-04 00:15:56+00:00,2020-01-14 15:33:15+00:00,1,0,0.0860655737704918,46.351898148148145,21,121.62,3,5,5,13,Regular buyers
48982,379959031,4,1,2,0,1,4.76,2020-01-04 05:37:26+00:00,2020-01-04 05:45:24+00:00,1,0,0.25,56.76012731481482,1,4.76,3,1,1,5,Regular buyers
48983,379959497,37,12,22,0,3,4.77,2020-02-01 01:54:47+00:00,2020-02-04 00:03:27+00:00,1,0,0.08108108108108109,25.997592592592593,3,4.77,4,2,1,7,New buyers
49004,380000908,59,16,21,3,19,102.48,2019-11-14 08:01:51+00:00,2019-11-18 05:54:59+00:00,1,0,0.3220338983050847,103.75347222222223,19,102.48,1,5,5,11,At-risk loyal buyers
49022,380023824,138,87,25,13,13,28.409999999999997,2019-10-15 06:41:06+00:00,2020-02-27 06:08:06+00:00,1,0,0.09420289855072464,2.744363425925926,13,28.409999999999997,5,4,3,12,Regular buyers
49027,380030080,13,8,3,1,1,16.9,2019-11-03 21:06:52+00:00,2020-02-26 10:02:40+00:00,1,0,0.07692307692307693,3.5814699074074072,1,16.9,5,1,2,8,New buyers
49032,380034311,74,9,28,22,15,38.7,2019-11-04 07:30:07+00:00,2019-11-14 22:16:18+00:00,1,0,0.20270270270270271,107.07200231481481,15,38.7,1,4,3,8,At-risk loyal buyers
49036,380038604,42,24,7,5,6,34.3,2020-02-08 22:54:56+00:00,2020-02-09 22:48:46+00:00,1,0,0.14285714285714285,20.04945601851852,6,34.3,4,3,3,10,Regular buyers
49046,380045791,29,21,4,0,4,12.12,2019-11-21 11:27:21+00:00,2020-01-15 16:02:07+00:00,1,0,0.13793103448275862,45.33185185185185,4,12.12,3,2,1,6,Regular buyers
49047,380048696,29,10,9,5,5,11.8,2019-10-26 16:01:55+00:00,2019-10-26 16:14:44+00:00,1,0,0.1724137931034483,126.32309027777778,5,11.8,1,2,1,4,Inactive buyers
